,vignette,actor,infotype,use,inference,type
236,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
237,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
238,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
239,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your location. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
240,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
241,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
242,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
243,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
244,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
245,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
246,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,your emotional state or your mood,web5
247,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
248,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
249,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
250,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
251,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,your emotional state or your mood,web5
252,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
253,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
254,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
255,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
256,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
257,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
258,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
259,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your search history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
260,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
261,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
262,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
263,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
264,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
265,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
266,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,your emotional state or your mood,web5
267,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
268,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
269,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
270,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
271,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,your emotional state or your mood,web5
272,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
273,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
274,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
275,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
276,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
277,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
278,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
279,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect the data you included in your profile. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
280,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
281,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web5
282,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
283,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
284,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
285,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
286,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,your emotional state or your mood,web5
287,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
288,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
289,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
290,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
291,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,your emotional state or your mood,web5
292,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
293,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
294,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
295,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your demographics such as age, gender, race, family status, income, sexual orientation etc.. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web5
296,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your your emotional state or your mood. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web5
297,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web5
298,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web5
299,"A social media site connecting friends and acquaintances allows small trackers owned by a data broker to collect your web activity including browsing or purchase history. Based on the collected data and people similar to you, the data broker is able to infer about your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.). The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web5
