,vignette,actor,infotype,use,inference,type
234,"A social media site connecting friends and acquaintances collects your your location. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your location,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
235,"A social media site connecting friends and acquaintances collects your your location. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
236,"A social media site connecting friends and acquaintances collects your your location. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
237,"A social media site connecting friends and acquaintances collects your your location. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
238,"A social media site connecting friends and acquaintances collects your your location. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
239,"A social media site connecting friends and acquaintances collects your your location. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your location,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
240,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
241,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web4
242,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
243,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
244,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your search history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
245,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
246,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,your emotional state or your mood,web4
247,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
248,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
249,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your search history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
250,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
251,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,your emotional state or your mood,web4
252,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
253,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
254,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your search history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
255,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
256,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
257,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
258,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
259,"A social media site connecting friends and acquaintances collects your your search history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your search history,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
260,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
261,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,your emotional state or your mood,web4
262,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
263,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
264,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,the data you included in your profile,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
265,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
266,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,your emotional state or your mood,web4
267,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
268,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
269,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,the data you included in your profile,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
270,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
271,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,your emotional state or your mood,web4
272,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
273,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
274,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,the data you included in your profile,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
275,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
276,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
277,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
278,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
279,"A social media site connecting friends and acquaintances collects your the data you included in your profile. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,the data you included in your profile,"to sell access to their data (e.g., to a potential buyer or lending institution)","recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
280,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
281,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,your emotional state or your mood,web4
282,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
283,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
284,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order for others to place ads targeted to you while you are online later.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,for others to place ads targeted to you while you are online later,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
285,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
286,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,your emotional state or your mood,web4
287,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
288,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
289,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to improve services generally.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to improve services generally,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
290,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
291,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,your emotional state or your mood,web4
292,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
293,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"interests, concerns or purchase intentions (e.g., diabetes concerns, babies, retirement planning, dating etc.)",web4
294,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to place ads targeted to you while on their site.",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,to place ads targeted to you while on their site,"recent medical procedures or doctor's office visits (e.g., therapist, reproductive care etc.)",web4
295,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your demographics such as age, gender, race, family status, income, sexual orientation etc. based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","demographics such as age, gender, race, family status, income, sexual orientation etc.",web4
296,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your your emotional state or your mood based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)",your emotional state or your mood,web4
297,"A social media site connecting friends and acquaintances collects your your web activity including browsing or purchase history. While the data never leaves the original company, a data broker is allowed to infer your friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.) based on the data collected about you and other people. The data broker then keeps this knowledge about you and others in order to sell access to their data (e.g., to a potential buyer or lending institution).",social media site connecting friends and acquaintances,your web activity including browsing or purchase history,"to sell access to their data (e.g., to a potential buyer or lending institution)","friends or favourite activities (e.g., types of bars, reading preferences, LGBTQ+ friends, etc.)",web4
